id_avis,date,source,produit,texte,sentiment,note,langue,type_texte,est_vide,contient_url,contient_mention,contient_hashtag,contient_emoji,beaucoup_ponctuation,est_majuscules,repetition_caracteres,longueur,contient_chiffre,contient_caractere_special,contient_ponctuation_repetee,texte_clean,tokens,nombre_tokens,texte_final
AV0319,2026-03-31,réseaux_sociaux,Ordinateur NovaBook,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/319,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0322,2026-02-24,mobile,Tablette TabPlus,Le produit ne fonctionne déjà plus. https://example.com/commande/322,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,68,True,True,False,Le produit ne fonctionne déjà plus.,"['Le', 'produit', 'ne', 'fonctionne', 'déjà', 'plus', '.']",7,le produit ne fonctionne déjà plus.
AV0330,2026-06-14,réseaux_sociaux,Tablette TabPlus,"Très bonne expérience, simple et efficace. https://example.com/commande/330",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV0331,2026-03-11,mobile,SmartPhone X,"Produit parfait, rien à signaler. https://example.com/commande/331",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0333,2026-07-31,sav,Tablette TabPlus,Produit excellent !!! 😍😍😍,positif,5,fr,texte normal,False,False,False,False,True,False,False,True,25,False,True,True,Produit excellent !! 😍😍😍,"['Produit', 'excellent', '!', '!', '😍😍😍']",5,produit excellent !! 😍😍😍
AV0336,2026-06-17,email,Ordinateur NovaBook,Très déçu par ce produit. 😊,negatif,2,fr,texte normal,False,False,False,False,True,False,False,False,27,False,True,False,Très déçu par ce produit. 😊,"['Très', 'déçu', 'par', 'ce', 'produit', '.', '😊']",7,très déçu par ce produit. 😊
AV0341,2026-05-16,email,SmartPhone X,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/341",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0344,2026-01-24,réseaux_sociaux,Écouteurs AirSound,Très satisfait de mon achat 👍 https://example.com/commande/344,positif,5,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0345,2026-04-17,sav,Tablette TabPlus,La livraison s'est déroulée normalement.,neutre,3,fr,texte normal,False,False,False,False,False,False,False,False,40,False,True,False,La livraison s'est déroulée normalement.,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.']",6,la livraison s'est déroulée normalement.
AV0348,2026-01-09,email,Écouteurs AirSound,"Très bon produit, la qualité est au rendez-vous. https://example.com/commande/348",positif,4,fr,texte normal,False,True,False,False,False,False,False,False,81,True,True,False,"Très bon produit, la qualité est au rendez-vous.","['Très', 'bon', 'produit', ',', 'la', 'qualité', 'est', 'au', 'rendez-vous', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV0353,2026-07-30,mobile,SmartPhone Y,"Je viens de recevoir le produit, à voir dans le temps. #avis",neutre,3,fr,texte normal,False,False,False,True,False,False,False,False,60,False,True,False,"Je viens de recevoir le produit, à voir dans le temps. avis","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.', 'avis']",14,"je viens de recevoir le produit, à voir dans le temps. avis"
AV0364,2026-05-23,réseaux_sociaux,SmartPhone Y,Le service client n'a pas répondu à ma demande. #avis,negatif,2,fr,texte normal,False,False,False,True,False,False,False,False,53,False,True,False,Le service client n'a pas répondu à ma demande. avis,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.', 'avis']",13,le service client n'a pas répondu à ma demande. avis
AV0367,2026-02-18,réseaux_sociaux,Ordinateur NovaBook,LE PRODUIT CORRESPOND GLOBALEMENT À LA DESCRIPTION.,neutre,4,fr,texte normal,False,False,False,False,False,False,True,False,51,False,True,False,LE PRODUIT CORRESPOND GLOBALEMENT À LA DESCRIPTION.,"['LE', 'PRODUIT', 'CORRESPOND', 'GLOBALEMENT', 'À', 'LA', 'DESCRIPTION', '.']",8,le produit correspond globalement à la description.
AV0371,2026-05-17,email,SmartWatch Pro,Service client réactif et commande reçue rapidement. https://example.com/commande/371,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV0373,2026-01-12,réseaux_sociaux,SmartPhone Y,"Mauvaise expérience, je ne recommande pas. #avis",negatif,2,fr,texte normal,False,False,False,True,False,False,False,False,48,False,True,False,"Mauvaise expérience, je ne recommande pas. avis","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.', 'avis']",9,"mauvaise expérience, je ne recommande pas. avis"
AV0377,2026-04-28,mobile,Ordinateur NovaBook,La qualité est correcte sans être exceptionnelle. https://example.com/commande/377,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,82,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV0381,2026-06-18,sav,SmartPhone X,Très satisfait de mon achat 👍 https://example.com/commande/381,positif,4,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0383,2026-01-28,web,Tablette TabPlus,Le service client n'a pas répondu à ma demande. !!!,negatif,1,fr,texte normal,False,False,False,False,False,False,False,True,51,False,True,True,Le service client n'a pas répondu à ma demande. !!,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.', '!', '!']",14,le service client n'a pas répondu à ma demande. !!
AV0387,2026-01-15,web,Ordinateur NovaBook,"Produit parfait, rien à signaler. https://example.com/commande/387",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0389,2026-03-11,web,SmartPhone X,La livraison a été très longue. https://example.com/commande/389,negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV0391,2026-08-26,web,SmartWatch Pro,"Produit reçu endommagé, je suis mécontent. #avis",negatif,2,fr,texte normal,False,False,False,True,False,False,False,False,48,False,True,False,"Produit reçu endommagé, je suis mécontent. avis","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.', 'avis']",9,"produit reçu endommagé, je suis mécontent. avis"
AV0400,2026-05-23,réseaux_sociaux,Tablette TabPlus,Service client réactif et commande reçue rapidement. https://example.com/commande/400,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Service client réactif et commande reçue rapidement.,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.']",8,service client réactif et commande reçue rapidement.
AV0406,2026-07-04,sav,Tablette TabPlus,Produit  correct  pour  son  prix.,neutre,3,fr,texte normal,False,False,False,False,False,False,False,False,34,False,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
AV0408,2026-03-27,sav,Ordinateur NovaBook,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/408,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0409,2026-06-04,mobile,Écouteurs AirSound,@client Le produit ne fonctionne déjà plus.,negatif,1,fr,texte normal,False,False,True,False,False,False,False,False,43,False,True,False,Le produit ne fonctionne déjà plus.,"['Le', 'produit', 'ne', 'fonctionne', 'déjà', 'plus', '.']",7,le produit ne fonctionne déjà plus.
AV0413,2026-07-24,email,Ordinateur NovaBook,La livraison a été très longue. https://example.com/commande/413,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,La livraison a été très longue.,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.']",7,la livraison a été très longue.
AV0415,2026-01-19,sav,Tablette TabPlus,Service client réactif et commande reçue rapidement. #avis,positif,5,fr,texte normal,False,False,False,True,False,False,False,False,58,False,True,False,Service client réactif et commande reçue rapidement. avis,"['Service', 'client', 'réactif', 'et', 'commande', 'reçue', 'rapidement', '.', 'avis']",9,service client réactif et commande reçue rapidement. avis
AV0423,2026-03-31,sav,SmartPhone X,"Produit parfait, rien à signaler. https://example.com/commande/423",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0427,2026-06-13,sav,Écouteurs AirSound,La livraison s'est déroulée normalement. !!!,neutre,4,fr,texte normal,False,False,False,False,False,False,False,True,44,False,True,True,La livraison s'est déroulée normalement. !!,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.', '!', '!']",8,la livraison s'est déroulée normalement. !!
AV0429,2026-07-24,réseaux_sociaux,SmartPhone Y,"TRÈS BON PRODUIT, LA QUALITÉ EST AU RENDEZ-VOUS.",positif,5,fr,texte normal,False,False,False,False,False,False,True,False,48,False,True,False,"TRÈS BON PRODUIT, LA QUALITÉ EST AU RENDEZ-VOUS.","['TRÈS', 'BON', 'PRODUIT', ',', 'LA', 'QUALITÉ', 'EST', 'AU', 'RENDEZ-VOUS', '.']",10,"très bon produit, la qualité est au rendez-vous."
AV0435,2026-06-12,réseaux_sociaux,Ordinateur NovaBook,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/435,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0436,2026-03-15,mobile,SmartPhone Y,"Produit reçu endommagé, je suis mécontent. https://example.com/commande/436",negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Produit reçu endommagé, je suis mécontent.","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.']",8,"produit reçu endommagé, je suis mécontent."
AV0439,2026-05-06,mobile,SmartPhone X,La qualité est correcte sans être exceptionnelle. https://example.com/commande/439,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,82,True,True,False,La qualité est correcte sans être exceptionnelle.,"['La', 'qualité', 'est', 'correcte', 'sans', 'être', 'exceptionnelle', '.']",8,la qualité est correcte sans être exceptionnelle.
AV0441,2026-05-21,réseaux_sociaux,SmartPhone X,Très satisfait de mon achat 👍 https://example.com/commande/441,positif,5,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0444,2026-03-31,web,Écouteurs AirSound,CE PRODUIT EST VRAIMENT EXCELLENT,negatif,1,fr,texte normal,False,False,False,False,False,False,True,False,33,False,False,False,CE PRODUIT EST VRAIMENT EXCELLENT,"['CE', 'PRODUIT', 'EST', 'VRAIMENT', 'EXCELLENT']",5,ce produit est vraiment excellent
AV0453,2026-03-25,réseaux_sociaux,SmartPhone X,Qualité décevante pour ce prix. https://example.com/commande/453,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Qualité décevante pour ce prix.,"['Qualité', 'décevante', 'pour', 'ce', 'prix', '.']",6,qualité décevante pour ce prix.
AV0454,2026-06-12,email,SmartPhone X,La batterie se décharge beaucoup trop vite. https://example.com/commande/454,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,76,True,True,False,La batterie se décharge beaucoup trop vite.,"['La', 'batterie', 'se', 'décharge', 'beaucoup', 'trop', 'vite', '.']",8,la batterie se décharge beaucoup trop vite.
AV0455,2026-07-31,mobile,Écouteurs AirSound,La livraison s'est déroulée normalement. #avis,neutre,3,fr,texte normal,False,False,False,True,False,False,False,False,46,False,True,False,La livraison s'est déroulée normalement. avis,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.', 'avis']",7,la livraison s'est déroulée normalement. avis
AV0458,2026-01-01,sav,SmartPhone Y,Excellent rapport qualité-prix. https://example.com/commande/458,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV0464,2026-01-19,mobile,Écouteurs AirSound,"Produit reçu endommagé, je suis mécontent. https://example.com/commande/464",negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Produit reçu endommagé, je suis mécontent.","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.']",8,"produit reçu endommagé, je suis mécontent."
AV0468,2026-08-09,mobile,SmartPhone X,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/468",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0469,2026-03-31,sav,SmartWatch Pro,La batterie se décharge beaucoup trop vite. #avis,negatif,1,fr,texte normal,False,False,False,True,False,False,False,False,49,False,True,False,La batterie se décharge beaucoup trop vite. avis,"['La', 'batterie', 'se', 'décharge', 'beaucoup', 'trop', 'vite', '.', 'avis']",9,la batterie se décharge beaucoup trop vite. avis
AV0482,2026-03-30,réseaux_sociaux,Tablette TabPlus,Livraison rapide et produit conforme à mes attentes. https://example.com/commande/482,positif,4,fr,texte normal,False,True,False,False,False,False,False,False,85,True,True,False,Livraison rapide et produit conforme à mes attentes.,"['Livraison', 'rapide', 'et', 'produit', 'conforme', 'à', 'mes', 'attentes', '.']",9,livraison rapide et produit conforme à mes attentes.
AV0485,2026-03-09,réseaux_sociaux,Ordinateur NovaBook,"JE VIENS DE RECEVOIR LE PRODUIT, À VOIR DANS LE TEMPS.",neutre,3,fr,texte normal,False,False,False,False,False,False,True,False,54,False,True,False,"JE VIENS DE RECEVOIR LE PRODUIT, À VOIR DANS LE TEMPS.","['JE', 'VIENS', 'DE', 'RECEVOIR', 'LE', 'PRODUIT', ',', 'À', 'VOIR', 'DANS', 'LE', 'TEMPS', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0487,2026-08-17,réseaux_sociaux,Ordinateur NovaBook,"TRÈS BONNE EXPÉRIENCE, SIMPLE ET EFFICACE.",positif,5,fr,texte normal,False,False,False,False,False,False,True,False,42,False,True,False,"TRÈS BONNE EXPÉRIENCE, SIMPLE ET EFFICACE.","['TRÈS', 'BONNE', 'EXPÉRIENCE', ',', 'SIMPLE', 'ET', 'EFFICACE', '.']",8,"très bonne expérience, simple et efficace."
AV0490,2026-03-24,mobile,Écouteurs AirSound,Le  service  client  n'a  pas  répondu  à  ma  demande.,negatif,1,fr,texte normal,False,False,False,False,False,False,False,False,55,False,True,False,Le service client n'a pas répondu à ma demande.,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.']",12,le service client n'a pas répondu à ma demande.
AV0496,2026-01-02,sav,SmartPhone X,La livraison a été très longue. !!!,negatif,1,fr,texte normal,False,False,False,False,False,False,False,True,35,False,True,True,La livraison a été très longue. !!,"['La', 'livraison', 'a', 'été', 'très', 'longue', '.', '!', '!']",9,la livraison a été très longue. !!
AV0508,2026-08-07,sav,Tablette TabPlus,Le produit correspond globalement à la description. #avis,neutre,3,fr,texte normal,False,False,False,True,False,False,False,False,57,False,True,False,Le produit correspond globalement à la description. avis,"['Le', 'produit', 'correspond', 'globalement', 'à', 'la', 'description', '.', 'avis']",9,le produit correspond globalement à la description. avis
AV0509,2026-01-27,mobile,SmartPhone X,Le produit correspond globalement à la description. https://example.com/commande/509,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,84,True,True,False,Le produit correspond globalement à la description.,"['Le', 'produit', 'correspond', 'globalement', 'à', 'la', 'description', '.']",8,le produit correspond globalement à la description.
AV0516,2026-04-16,réseaux_sociaux,Écouteurs AirSound,"Très bonne expérience, simple et efficace. https://example.com/commande/516",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Très bonne expérience, simple et efficace.","['Très', 'bonne', 'expérience', ',', 'simple', 'et', 'efficace', '.']",8,"très bonne expérience, simple et efficace."
AV0518,2026-07-23,web,Écouteurs AirSound,La livraison a été trèèès longue.,negatif,2,fr,texte normal,False,False,False,False,False,False,False,True,33,False,True,False,La livraison a été trèèès longue.,"['La', 'livraison', 'a', 'été', 'trèèès', 'longue', '.']",7,la livraison a été trèèès longue.
AV0533,2026-06-04,email,Tablette TabPlus,Très déçu par ce produit. !!!,negatif,2,fr,texte normal,False,False,False,False,False,False,False,True,29,False,True,True,Très déçu par ce produit. !!,"['Très', 'déçu', 'par', 'ce', 'produit', '.', '!', '!']",8,très déçu par ce produit. !!
AV0537,2026-07-07,sav,SmartPhone Y,L'utilisation est assez simple. https://example.com/commande/537,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,L'utilisation est assez simple.,"[""L'utilisation"", 'est', 'assez', 'simple', '.']",5,l'utilisation est assez simple.
AV0538,2026-05-20,sav,SmartPhone X,@client Le service client n'a pas répondu à ma demande.,negatif,2,fr,texte normal,False,False,True,False,False,False,False,False,55,False,True,False,Le service client n'a pas répondu à ma demande.,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.']",12,le service client n'a pas répondu à ma demande.
AV0542,2026-06-30,web,Écouteurs AirSound,"Mauvaise expérience, je ne recommande pas. https://example.com/commande/542",negatif,1,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Mauvaise expérience, je ne recommande pas.","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.']",8,"mauvaise expérience, je ne recommande pas."
AV0550,2026-01-12,email,Écouteurs AirSound,"Produit reçu endommagé, je suis mécontent. https://example.com/commande/550",negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,75,True,True,False,"Produit reçu endommagé, je suis mécontent.","['Produit', 'reçu', 'endommagé', ',', 'je', 'suis', 'mécontent', '.']",8,"produit reçu endommagé, je suis mécontent."
AV0553,2026-05-27,mobile,Écouteurs AirSound,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/553",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0555,2026-07-13,sav,SmartPhone Y,Pas bon,neutre,4,fr,texte normal,False,False,False,False,False,False,False,False,7,False,False,False,Pas bon,"['Pas', 'bon']",2,pas bon
AV0559,2026-08-23,web,Ordinateur NovaBook,"Produit parfait, rien à signaler. https://example.com/commande/559",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0573,2026-02-15,sav,Tablette TabPlus,Excellent rapport qualité-prix. https://example.com/commande/573,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,64,True,True,False,Excellent rapport qualité-prix.,"['Excellent', 'rapport', 'qualité-prix', '.']",4,excellent rapport qualité-prix.
AV0582,2026-03-08,email,SmartPhone Y,"Mauvaise expérience, je ne recommande pas. 😊",negatif,2,fr,texte normal,False,False,False,False,True,False,False,False,44,False,True,False,"Mauvaise expérience, je ne recommande pas. 😊","['Mauvaise', 'expérience', ',', 'je', 'ne', 'recommande', 'pas', '.', '😊']",9,"mauvaise expérience, je ne recommande pas. 😊"
AV0593,2026-02-06,email,Ordinateur NovaBook,Le service client n'a pas répondu à ma demande. https://example.com/commande/593,negatif,2,fr,texte normal,False,True,False,False,False,False,False,False,80,True,True,False,Le service client n'a pas répondu à ma demande.,"['Le', 'service', 'client', 'n', ""'"", 'a', 'pas', 'répondu', 'à', 'ma', 'demande', '.']",12,le service client n'a pas répondu à ma demande.
AV0602,2026-04-02,mobile,SmartPhone Y,La batterie tient vraiment bien et l'écran est superbe. https://example.com/commande/602,positif,5,fr,texte normal,False,True,False,False,False,False,False,False,88,True,True,False,La batterie tient vraiment bien et l'écran est superbe.,"['La', 'batterie', 'tient', 'vraiment', 'bien', 'et', ""l'écran"", 'est', 'superbe', '.']",10,la batterie tient vraiment bien et l'écran est superbe.
AV0604,2026-02-01,email,Ordinateur NovaBook,"Je viens de recevoir le produit, à voir dans le temps. !!!",neutre,4,fr,texte normal,False,False,False,False,False,False,False,True,58,False,True,True,"Je viens de recevoir le produit, à voir dans le temps. !!","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.', '!', '!']",15,"je viens de recevoir le produit, à voir dans le temps. !!"
AV0613,2026-02-08,web,Tablette TabPlus,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/613",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0616,2026-01-25,web,SmartPhone X,L'UTILISATION EST ASSEZ SIMPLE.,neutre,3,fr,texte normal,False,False,False,False,False,False,True,False,31,False,True,False,L'UTILISATION EST ASSEZ SIMPLE.,"[""L'UTILISATION"", 'EST', 'ASSEZ', 'SIMPLE', '.']",5,l'utilisation est assez simple.
AV0621,2026-02-16,réseaux_sociaux,Écouteurs AirSound,Très satisfait de mon achat 👍 https://example.com/commande/621,positif,5,fr,texte normal,False,True,False,False,True,False,False,False,62,True,True,False,Très satisfait de mon achat 👍,"['Très', 'satisfait', 'de', 'mon', 'achat', '👍']",6,très satisfait de mon achat 👍
AV0627,2026-08-07,sav,SmartPhone Y,"Produit parfait, rien à signaler. https://example.com/commande/627",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0630,2026-04-25,email,SmartPhone X,Le produit correspond globalement à la description. https://example.com/commande/630,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,84,True,True,False,Le produit correspond globalement à la description.,"['Le', 'produit', 'correspond', 'globalement', 'à', 'la', 'description', '.']",8,le produit correspond globalement à la description.
AV0634,2026-07-03,email,Ordinateur NovaBook,"Je viens de recevoir le produit, à voir dans le temps. https://example.com/commande/634",neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,87,True,True,False,"Je viens de recevoir le produit, à voir dans le temps.","['Je', 'viens', 'de', 'recevoir', 'le', 'produit', ',', 'à', 'voir', 'dans', 'le', 'temps', '.']",13,"je viens de recevoir le produit, à voir dans le temps."
AV0638,2026-07-31,mobile,Ordinateur NovaBook,"Je recommande vivement, tout fonctionne parfaitement. https://example.com/commande/638",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,86,True,True,False,"Je recommande vivement, tout fonctionne parfaitement.","['Je', 'recommande', 'vivement', ',', 'tout', 'fonctionne', 'parfaitement', '.']",8,"je recommande vivement, tout fonctionne parfaitement."
AV0640,2026-01-02,réseaux_sociaux,Ordinateur NovaBook,La livraison s'est déroulée normalement. https://example.com/commande/640,neutre,4,fr,texte normal,False,True,False,False,False,False,False,False,73,True,True,False,La livraison s'est déroulée normalement.,"['La', 'livraison', ""s'est"", 'déroulée', 'normalement', '.']",6,la livraison s'est déroulée normalement.
AV0648,2026-05-30,réseaux_sociaux,Ordinateur NovaBook,"Produit parfait, rien à signaler. https://example.com/commande/648",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,66,True,True,False,"Produit parfait, rien à signaler.","['Produit', 'parfait', ',', 'rien', 'à', 'signaler', '.']",7,"produit parfait, rien à signaler."
AV0655,2026-08-01,mobile,Ordinateur NovaBook,"Je recommande vivement, tout fonctionne parfaitement. https://example.com/commande/655",positif,5,fr,texte normal,False,True,False,False,False,False,False,False,86,True,True,False,"Je recommande vivement, tout fonctionne parfaitement.","['Je', 'recommande', 'vivement', ',', 'tout', 'fonctionne', 'parfaitement', '.']",8,"je recommande vivement, tout fonctionne parfaitement."
AV0657,2026-02-15,web,SmartPhone Y,Produit correct pour son prix. https://example.com/commande/657,neutre,3,fr,texte normal,False,True,False,False,False,False,False,False,63,True,True,False,Produit correct pour son prix.,"['Produit', 'correct', 'pour', 'son', 'prix', '.']",6,produit correct pour son prix.
